ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.8493,6.1505,7.383,,,,,,,,,,1308.0,2.65,-19.46,-63.52,312.02,-31.08,-12.97,0.0,1018.62,65.933,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184801,5021.855707,N,00408.468569,W,2,09,0.9,25.0,M,47.0,M,,*61::$GPVTG,303.0,T,303.0,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184801,A,5021.855707,N,00408.468569,W,2.5,303.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",511404,2017-04-26 19:48:24:602
-0.189,6.0085,6.8105,,,,,,,,,,1442.0,3.72,-19.75,-62.91,319.22,-38.94,-14.06,0.0,1018.62,63.823,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184801,5021.855707,N,00408.468569,W,2,09,0.9,25.0,M,47.0,M,,*61::$GPVTG,303.0,T,303.0,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184801,A,5021.855707,N,00408.468569,W,2.5,303.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",511604,2017-04-26 19:48:24:802
-0.2097,5.7898,7.5732,,,,,,,,,,1486.0,4.39,-20.18,-62.66,355.19,-41.41,1.59,0.0,1018.62,63.823,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184801,5021.855707,N,00408.468569,W,2,09,0.9,25.0,M,47.0,M,,*61::$GPVTG,303.0,T,303.0,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184801,A,5021.855707,N,00408.468569,W,2.5,303.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",511805,2017-04-26 19:48:25:003
2.1303,5.6905,8.4724,,,,,,,,,,1486.0,3.5,-20.82,-63.29,308.34,-33.08,-14.11,0.0,1018.62,62.99,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184801,5021.855707,N,00408.468569,W,2,09,0.9,25.0,M,47.0,M,,*61::$GPVTG,303.0,T,303.0,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184801,A,5021.855707,N,00408.468569,W,2.5,303.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",512004,2017-04-26 19:48:25:202
2.3948,5.6308,7.4591,,,,,,,,,,1499.0,2.51,-21.6,-63.16,306.91,-35.71,-17.8,0.0,1018.61,66.311,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184801,5021.855707,N,00408.468569,W,2,09,0.9,25.0,M,47.0,M,,*61::$GPVTG,303.0,T,303.0,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184801,A,5021.855707,N,00408.468569,W,2.5,303.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",512205,2017-04-26 19:48:25:403
1.8039,4.8537,7.7394,,,,,,,,,,1499.0,2.42,-22.89,-62.65,306.71,-31.42,-13.12,0.0,1018.61,66.311,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184802,5021.856090,N,00408.469481,W,2,09,0.9,25.0,M,47.0,M,,*6E::$GPVTG,321.9,T,321.9,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184802,A,5021.856090,N,00408.469481,W,2.5,321.9,260417,4.8,W,D*13::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",512404,2017-04-26 19:48:25:602
2.6897,5.2521,5.4896,,,,,,,,,,1563.0,3.08,-24.1,-61.68,302.04,-31.42,-13.12,0.0,1018.61,68.665,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184802,5021.856090,N,00408.469481,W,2,09,0.9,25.0,M,47.0,M,,*6E::$GPVTG,321.9,T,321.9,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184802,A,5021.856090,N,00408.469481,W,2.5,321.9,260417,4.8,W,D*13::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",512605,2017-04-26 19:48:25:803
2.2576,5.1584,14.1238,,,,,,,,,,1847.0,4.46,-25.01,-60.49,296.58,-40.67,-26.1,0.0,1018.61,68.665,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184802,5021.856090,N,00408.469481,W,2,09,0.9,25.0,M,47.0,M,,*6E::$GPVTG,321.9,T,321.9,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184802,A,5021.856090,N,00408.469481,W,2.5,321.9,260417,4.8,W,D*13::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",512804,2017-04-26 19:48:26:002
2.2938,6.9953,9.8895,,,,,,,,,,1847.0,4.46,-25.01,-60.49,296.58,-40.67,-26.1,0.0,1018.6,72.56,50.364265,-4.141143,72.0,NaN,,4.64,3.0,303.0,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184802,5021.856090,N,00408.469481,W,2,09,0.9,25.0,M,47.0,M,,*6E::$GPVTG,321.9,T,321.9,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184802,A,5021.856090,N,00408.469481,W,2.5,321.9,260417,4.8,W,D*13::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",513004,2017-04-26 19:48:26:202
0.6145,0.8182,7.5476,,,,,,,,,,1733.0,6.73,-26.86,-58.85,295.2,-34.57,-13.06,0.0,1018.58,65.255,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,10 / 15,"$GPGSV,3,3,10,27,55,281,42,29,00,000,*7B::$GPGGA,184802,5021.856090,N,00408.469481,W,2,09,0.9,25.0,M,47.0,M,,*6E::$GPVTG,321.9,T,321.9,M,2.5,N,4.6,K,D*23::$GLGSV,1,1,0,*79::$GPRMC,184802,A,5021.856090,N,00408.469481,W,2.5,321.9,260417,4.8,W,D*13::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",513204,2017-04-26 19:48:26:402
0.6181,7.5622,7.3958,,,,,,,,,,1733.0,8.58,-28.22,-57.79,212.21,-6.17,-4.65,0.0,1018.58,65.255,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184803,5021.855637,N,00408.471520,W,2,08,1.1,25.0,M,47.0,M,,*6C::$GPVTG,275.2,T,275.2,M,3.6,N,6.7,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184803,A,5021.855637,N,00408.471520,W,3.6,275.2,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",513404,2017-04-26 19:48:26:602
0.9308,6.8552,7.3878,,,,,,,,,,1572.0,10.56,-29.07,-56.79,321.25,-45.54,-4.78,0.0,1018.59,70.877,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184803,5021.855637,N,00408.471520,W,2,08,1.1,25.0,M,47.0,M,,*6C::$GPVTG,275.2,T,275.2,M,3.6,N,6.7,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184803,A,5021.855637,N,00408.471520,W,3.6,275.2,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",513604,2017-04-26 19:48:26:802
0.1762,4.8806,9.5511,,,,,,,,,,1466.0,13.36,-28.02,-56.42,308.68,-42.63,-7.18,0.0,1018.59,70.877,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184803,5021.855637,N,00408.471520,W,2,08,1.1,25.0,M,47.0,M,,*6C::$GPVTG,275.2,T,275.2,M,3.6,N,6.7,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184803,A,5021.855637,N,00408.471520,W,3.6,275.2,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",513806,2017-04-26 19:48:27:004
-1.6283,5.5293,7.3279,,,,,,,,,,1466.0,17.21,-24.26,-56.25,282.39,-27.06,-1.06,0.0,1018.57,63.595,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184803,5021.855637,N,00408.471520,W,2,08,1.1,25.0,M,47.0,M,,*6C::$GPVTG,275.2,T,275.2,M,3.6,N,6.7,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184803,A,5021.855637,N,00408.471520,W,3.6,275.2,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",514004,2017-04-26 19:48:27:202
-2.5916,5.4922,9.7726,,,,,,,,,,1441.0,18.79,-21.48,-56.41,340.38,-36.38,12.53,0.0,1018.54,61.464,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184803,5021.855637,N,00408.471520,W,2,08,1.1,25.0,M,47.0,M,,*6C::$GPVTG,275.2,T,275.2,M,3.6,N,6.7,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184803,A,5021.855637,N,00408.471520,W,3.6,275.2,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",514204,2017-04-26 19:48:27:402
0.6104,6.7876,8.5574,,,,,,,,,,1441.0,17.76,-21.0,-57.43,344.49,-28.51,14.85,0.0,1018.54,61.464,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,10 / 15,"$GPGSV,3,3,10,27,55,281,39,29,00,000,*77::$GPGGA,184804,5021.855967,N,00408.472900,W,2,09,0.9,26.0,M,47.0,M,,*67::$GPVTG,289.0,T,289.0,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184804,A,5021.855967,N,00408.472900,W,3.2,289.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",514404,2017-04-26 19:48:27:602
1.5363,6.5424,8.4323,,,,,,,,,,1652.0,14.6,-22.52,-58.38,312.02,-38.35,-4.08,0.0,1018.56,61.271,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,10 / 15,"$GPGSV,3,3,10,27,55,281,39,29,00,000,*77::$GPGGA,184804,5021.855967,N,00408.472900,W,2,09,0.9,26.0,M,47.0,M,,*67::$GPVTG,289.0,T,289.0,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184804,A,5021.855967,N,00408.472900,W,3.2,289.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",514604,2017-04-26 19:48:27:802
2.1436,5.4589,7.0449,,,,,,,,,,1877.0,9.49,-26.09,-59.3,304.94,-37.35,-10.33,0.0,1018.56,60.74,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,10 / 15,"$GPGSV,3,3,10,27,55,281,39,29,00,000,*77::$GPGGA,184804,5021.855967,N,00408.472900,W,2,09,0.9,26.0,M,47.0,M,,*67::$GPVTG,289.0,T,289.0,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184804,A,5021.855967,N,00408.472900,W,3.2,289.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",514804,2017-04-26 19:48:28:002
3.424,3.5579,9.3107,,,,,,,,,,1877.0,7.27,-27.59,-59.16,252.53,-19.73,-20.19,0.0,1018.53,60.74,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,10 / 15,"$GPGSV,3,3,10,27,55,281,39,29,00,000,*77::$GPGGA,184804,5021.855967,N,00408.472900,W,2,09,0.9,26.0,M,47.0,M,,*67::$GPVTG,289.0,T,289.0,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184804,A,5021.855967,N,00408.472900,W,3.2,289.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",515004,2017-04-26 19:48:28:202
1.7121,5.4841,14.0946,,,,,,,,,,1683.0,6.99,-28.43,-57.9,247.84,-21.12,-6.93,0.0,1018.53,59.474,50.36426,-4.141192,72.0,NaN,,6.66,3.0,275.2,10 / 15,"$GPGSV,3,3,10,27,55,281,39,29,00,000,*77::$GPGGA,184804,5021.855967,N,00408.472900,W,2,09,0.9,26.0,M,47.0,M,,*67::$GPVTG,289.0,T,289.0,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184804,A,5021.855967,N,00408.472900,W,3.2,289.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",515205,2017-04-26 19:48:28:403
1.9398,3.8456,7.1795,,,,,,,,,,1683.0,9.04,-29.31,-56.59,245.95,-21.12,-6.93,0.0,1018.53,59.474,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,10 / 15,"$GPGSV,3,3,10,27,55,281,39,29,00,000,*77::$GPGGA,184804,5021.855967,N,00408.472900,W,2,09,0.9,26.0,M,47.0,M,,*67::$GPVTG,289.0,T,289.0,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184804,A,5021.855967,N,00408.472900,W,3.2,289.0,260417,4.8,W,D*15::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",515404,2017-04-26 19:48:28:602
0.9504,4.3502,8.6942,,,,,,,,,,1446.0,9.04,-29.31,-56.59,245.95,-21.12,-6.93,0.0,1018.53,65.411,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,10 / 15,"$GPGSV,3,3,10,27,55,281,37,29,00,000,*79::$GPGGA,184805,5021.856072,N,00408.474108,W,2,09,0.9,26.0,M,47.0,M,,*6E::$GPVTG,288.0,T,288.0,M,3.5,N,6.4,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184805,A,5021.856072,N,00408.474108,W,3.5,288.0,260417,4.8,W,D*1A::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",515605,2017-04-26 19:48:28:803
-0.6116,5.9161,9.922,,,,,,,,,,1361.0,13.98,-28.16,-55.45,265.98,-26.45,-6.24,0.0,1018.53,62.142,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,10 / 15,"$GPGSV,3,3,10,27,55,281,37,29,00,000,*79::$GPGGA,184805,5021.856072,N,00408.474108,W,2,09,0.9,26.0,M,47.0,M,,*6E::$GPVTG,288.0,T,288.0,M,3.5,N,6.4,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184805,A,5021.856072,N,00408.474108,W,3.5,288.0,260417,4.8,W,D*1A::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",515806,2017-04-26 19:48:29:004
-0.6169,4.4232,6.3719,,,,,,,,,,1361.0,17.87,-25.53,-55.06,293.36,-30.76,3.53,0.0,1018.54,62.142,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,10 / 15,"$GPGSV,3,3,10,27,55,281,37,29,00,000,*79::$GPGGA,184805,5021.856072,N,00408.474108,W,2,09,0.9,26.0,M,47.0,M,,*6E::$GPVTG,288.0,T,288.0,M,3.5,N,6.4,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184805,A,5021.856072,N,00408.474108,W,3.5,288.0,260417,4.8,W,D*1A::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",516004,2017-04-26 19:48:29:202
-0.9823,5.6576,3.7124,,,,,,,,,,1316.0,19.89,-22.76,-55.4,312.3,-34.64,5.53,0.0,1018.56,68.979,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,10 / 15,"$GPGSV,3,3,10,27,55,281,37,29,00,000,*79::$GPGGA,184805,5021.856072,N,00408.474108,W,2,09,0.9,26.0,M,47.0,M,,*6E::$GPVTG,288.0,T,288.0,M,3.5,N,6.4,K,D*22::$GLGSV,1,1,0,*79::$GPRMC,184805,A,5021.856072,N,00408.474108,W,3.5,288.0,260417,4.8,W,D*1A::$GPGSA,A,3,07,08,10,16,18,20,21,26,27,,,,1.2,0.9,0.8*30",516204,2017-04-26 19:48:29:402
-1.4537,3.795,7.8188,,,,,,,,,,1316.0,20.79,-20.33,-55.59,351.06,-55.83,14.82,0.0,1018.56,69.662,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184806,5021.855758,N,00408.476145,W,2,08,1.1,26.0,M,47.0,M,,*62::$GPVTG,275.4,T,275.4,M,3.3,N,6.1,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184806,A,5021.855758,N,00408.476145,W,3.3,275.4,260417,4.8,W,D*1E::$GPGSA,A,3,07,08,16,18,20,21,26,27,,,,,1.4,1.1,0.9*3F",516404,2017-04-26 19:48:29:602
-1.0787,4.834,3.3866,,,,,,,,,,1393.0,20.76,-19.23,-55.19,306.34,-25.51,10.53,0.0,1018.51,69.662,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184806,5021.855758,N,00408.476145,W,2,08,1.1,26.0,M,47.0,M,,*62::$GPVTG,275.4,T,275.4,M,3.3,N,6.1,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184806,A,5021.855758,N,00408.476145,W,3.3,275.4,260417,4.8,W,D*1E::$GPGSA,A,3,07,08,16,18,20,21,26,27,,,,,1.4,1.1,0.9*3F",516604,2017-04-26 19:48:29:802
-1.0787,4.834,3.3866,,,,,,,,,,1615.0,19.49,-19.91,-56.33,358.23,-53.67,17.67,0.0,1018.51,70.709,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184806,5021.855758,N,00408.476145,W,2,08,1.1,26.0,M,47.0,M,,*62::$GPVTG,275.4,T,275.4,M,3.3,N,6.1,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184806,A,5021.855758,N,00408.476145,W,3.3,275.4,260417,4.8,W,D*1E::$GPGSA,A,3,07,08,16,18,20,21,26,27,,,,,1.4,1.1,0.9*3F",516804,2017-04-26 19:48:30:002
0.7958,6.4537,6.3936,,,,,,,,,,1615.0,17.46,-21.46,-57.43,289.07,-26.74,-2.11,0.0,1018.5,70.709,50.36427,-4.141235,73.0,NaN,,6.41,3.0,288.0,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184806,5021.855758,N,00408.476145,W,2,08,1.1,26.0,M,47.0,M,,*62::$GPVTG,275.4,T,275.4,M,3.3,N,6.1,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184806,A,5021.855758,N,00408.476145,W,3.3,275.4,260417,4.8,W,D*1E::$GPGSA,A,3,07,08,16,18,20,21,26,27,,,,,1.4,1.1,0.9*3F",517004,2017-04-26 19:48:30:202
-0.2329,5.3148,9.3052,,,,,,,,,,1586.0,15.18,-22.95,-57.79,316.42,-45.05,-7.1,0.0,1018.5,64.471,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184806,5021.855758,N,00408.476145,W,2,08,1.1,26.0,M,47.0,M,,*62::$GPVTG,275.4,T,275.4,M,3.3,N,6.1,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184806,A,5021.855758,N,00408.476145,W,3.3,275.4,260417,4.8,W,D*1E::$GPGSA,A,3,07,08,16,18,20,21,26,27,,,,,1.4,1.1,0.9*3F",517204,2017-04-26 19:48:30:402
1.2574,5.863,9.1388,,,,,,,,,,1586.0,13.85,-24.12,-57.84,302.79,-29.73,1.43,0.0,1018.5,72.283,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184807,5021.855988,N,00408.477064,W,2,08,1.1,26.0,M,47.0,M,,*63::$GPVTG,268.3,T,268.3,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184807,A,5021.855988,N,00408.477064,W,3.2,268.3,260417,4.8,W,D*15::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",517404,2017-04-26 19:48:30:602
0.7627,4.6458,14.4111,,,,,,,,,,1666.0,12.97,-25.27,-57.09,291.75,-32.44,-7.83,0.0,1018.51,72.283,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184807,5021.855988,N,00408.477064,W,2,08,1.1,26.0,M,47.0,M,,*63::$GPVTG,268.3,T,268.3,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184807,A,5021.855988,N,00408.477064,W,3.2,268.3,260417,4.8,W,D*15::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",517604,2017-04-26 19:48:30:802
1.5006,3.6315,10.2683,,,,,,,,,,1672.0,12.61,-26.33,-57.19,244.83,-17.84,-3.03,0.0,1018.51,69.286,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184807,5021.855988,N,00408.477064,W,2,08,1.1,26.0,M,47.0,M,,*63::$GPVTG,268.3,T,268.3,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184807,A,5021.855988,N,00408.477064,W,3.2,268.3,260417,4.8,W,D*15::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",517805,2017-04-26 19:48:31:003
1.2399,3.4873,8.6658,,,,,,,,,,1672.0,13.08,-26.14,-57.36,252.8,-19.29,-8.31,0.0,1018.49,69.286,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184807,5021.855988,N,00408.477064,W,2,08,1.1,26.0,M,47.0,M,,*63::$GPVTG,268.3,T,268.3,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184807,A,5021.855988,N,00408.477064,W,3.2,268.3,260417,4.8,W,D*15::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",518004,2017-04-26 19:48:31:202
1.2399,3.4873,8.6658,,,,,,,,,,1540.0,13.93,-25.33,-57.57,263.0,-21.72,-8.14,0.0,1018.47,67.835,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 14,"$GPGSV,3,3,09,29,00,000,*4B::$GPGGA,184807,5021.855988,N,00408.477064,W,2,08,1.1,26.0,M,47.0,M,,*63::$GPVTG,268.3,T,268.3,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,184807,A,5021.855988,N,00408.477064,W,3.2,268.3,260417,4.8,W,D*15::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",518204,2017-04-26 19:48:31:402
-0.214,5.7092,7.9509,,,,,,,,,,1540.0,13.93,-25.33,-57.57,263.0,-21.72,-8.14,0.0,1018.47,65.247,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 15,"$GPGSV,3,3,10,08,19,272,,29,00,000,*74::$GPGGA,184808,5021.856168,N,00408.478439,W,2,08,1.1,27.0,M,47.0,M,,*6B::$GPVTG,270.4,T,270.4,M,3.0,N,5.6,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184808,A,5021.856168,N,00408.478439,W,3.0,270.4,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",518404,2017-04-26 19:48:31:602
0.0771,7.6547,5.5985,,,,,,,,,,1727.0,14.25,-23.88,-58.54,324.42,-35.81,2.86,0.0,1018.45,65.247,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 15,"$GPGSV,3,3,10,08,19,272,,29,00,000,*74::$GPGGA,184808,5021.856168,N,00408.478439,W,2,08,1.1,27.0,M,47.0,M,,*6B::$GPVTG,270.4,T,270.4,M,3.0,N,5.6,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184808,A,5021.856168,N,00408.478439,W,3.0,270.4,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",518605,2017-04-26 19:48:31:803
1.0162,5.3018,7.3249,,,,,,,,,,1827.0,13.44,-23.06,-59.26,337.83,-53.82,-0.79,0.0,1018.45,66.323,50.364265,-4.141284,73.0,NaN,,5.94,3.0,268.3,9 / 15,"$GPGSV,3,3,10,08,19,272,,29,00,000,*74::$GPGGA,184808,5021.856168,N,00408.478439,W,2,08,1.1,27.0,M,47.0,M,,*6B::$GPVTG,270.4,T,270.4,M,3.0,N,5.6,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184808,A,5021.856168,N,00408.478439,W,3.0,270.4,260417,4.8,W,D*10::$GPGSA,A,3,07,10,16,18,20,21,26,27,,,,,1.4,1.1,0.8*37",518804,2017-04-26 19:48:32:002
